Invoice,Date,Customer,Store
08056080,1996-11-05,09560,Plymouth
04051961,1996-11-15,01031,London
09056273,1996-11-27,04304,Glasgow
02095758,1996-11-15,02516,Newcastle
02095956,1996-11-19,02809,Carlisle
00081232,1996-11-29,09932,Felixstowe
01012146,1996-11-26,03402,Grimsby
04062696,1996-11-25,03536,Dover
00041161,1996-11-02,04086,Aberdeen
05072718,1996-11-04,00619,Carlisle
10012675,1996-11-23,03380,Carlisle
04082580,1996-11-30,05481,Sheffield
06032748,1996-11-22,04975,Cardiff
08054371,1996-11-21,00091,Manchester
04061078,1996-11-21,07129,Felixstowe
04053254,1996-11-11,06703,Southamton
01034678,1996-11-13,01550,Brimingham
05011941,1996-11-24,06072,Liverpool
01054407,1996-11-28,08581,Cambridge
10017115,1996-11-13,09082,Cambridge
05079812,1996-11-15,02103,Brimingham
00075525,1996-11-27,09218,Newcastle
00062699,1996-11-28,02181,Felixstowe
05061973,1996-11-10,00200,Sheffield
08022349,1996-11-19,02298,Edinburgh
00008599,1996-11-08,03211,Glasgow
03031579,1996-11-28,05205,Carlisle
06046268,1996-11-04,08796,Newcastle
02046725,1996-11-27,01110,Aberdeen
10095885,1996-11-09,08590,London
00093471,1996-11-24,04307,Liverpool
10069369,1996-11-18,07242,Sheffield
01029967,1996-11-01,08678,Sheffield
01067177,1996-11-09,01145,Felixstowe
05085870,1996-11-12,05914,Cardiff
09090205,1996-11-14,02545,Cambridge
06084017,1996-11-17,06125,Newcastle
06006835,1996-11-17,06270,Grimsby
02022921,1996-11-03,07500,Edinburgh
04000898,1996-11-18,06442,Brimingham
04086535,1996-11-24,05270,Southamton
03033230,1996-11-01,03587,Edinburgh
06089689,1996-11-27,02441,Swansea
02046561,1996-11-01,08139,Glasgow
01032101,1996-11-11,08945,Manchester
01064959,1996-11-21,03582,Brimingham
10062835,1996-11-19,00131,Cambridge
00001413,1996-11-05,06264,Cambridge
03072225,1996-11-22,03084,Aberdeen
00049552,1996-11-19,01039,Dover
09016760,1996-11-10,05676,Glasgow
08008434,1996-11-25,08244,Felixstowe
01031777,1996-11-24,05521,Newcastle
05039245,1996-11-06,07939,Aberdeen
10095615,1996-11-12,09569,Cambridge
02053477,1996-11-14,08250,Newcastle
04038791,1996-11-22,08623,Glasgow
10051098,1996-11-05,05653,Southamton
03031008,1996-11-03,03589,Sheffield
01037839,1996-11-06,06814,Cardiff
09063995,1996-11-12,04379,Cambridge
03002409,1996-11-20,00619,London
01088673,1996-11-14,05930,Southamton
10023486,1996-11-26,03524,Manchester
08005128,1996-11-28,03647,Plymouth
06046160,1996-11-17,09545,Liverpool
02008742,1996-11-24,05697,Felixstowe
00045284,1996-11-06,08602,Aberdeen
06097868,1996-11-27,01095,Liverpool
08038578,1996-11-08,03895,Cardiff
10080300,1996-11-29,03396,London
00095799,1996-11-30,02690,Carlisle
05071731,1996-11-30,03878,Liverpool
03054281,1996-11-19,06205,Dover
05074839,1996-11-01,05545,Cardiff
05017103,1996-11-10,07783,London
04020132,1996-11-22,01192,Felixstowe
03070133,1996-11-18,02766,Cardiff
05027029,1996-11-10,04581,Sheffield
01084036,1996-11-18,06805,Brimingham
02070816,1996-11-19,03314,Plymouth
08051819,1996-11-04,08260,Brimingham
05039780,1996-11-02,04979,Dover
06078105,1996-11-30,02766,Dover
00013089,1996-11-30,07739,Grimsby
07054442,1996-11-01,09152,Newcastle
00046370,1996-11-13,03208,Southamton
00051586,1996-11-28,06382,Grimsby
00015654,1996-11-14,02663,Brimingham
10072954,1996-11-27,03576,Edinburgh
08008063,1996-11-22,06096,Glasgow
10022925,1996-11-26,06704,Grimsby
09075047,1996-11-14,06349,Manchester
04090720,1996-11-12,04664,Aberdeen
01014846,1996-11-22,06592,Felixstowe
01066715,1996-11-29,01399,Edinburgh
05044045,1996-11-19,03356,London
03024262,1996-11-17,04340,Grimsby
09021935,1996-11-21,06477,Aberdeen
00080737,1996-11-23,07450,Glasgow
00009125,1996-11-19,06815,Liverpool
05099908,1996-11-25,00595,Plymouth
01071425,1996-11-29,02218,Felixstowe
00000296,1996-11-11,00602,Liverpool
07016700,1996-11-19,02655,Manchester
03034537,1996-11-30,03658,Dover
00028659,1996-11-13,01860,Swansea
05052306,1996-11-25,06803,Southamton
03015630,1996-11-28,07863,Liverpool
05089782,1996-11-21,09482,Southamton
10036706,1996-11-07,00712,Edinburgh
01076424,1996-11-22,05056,Newcastle
01083802,1996-11-11,01479,Southamton
01053950,1996-11-18,01151,Newcastle
03070207,1996-11-06,05026,Glasgow
00003895,1996-11-29,09354,Brimingham
10097634,1996-11-10,08414,Sheffield
09074781,1996-11-24,03513,Cardiff
04007422,1996-11-17,07844,Plymouth
06048538,1996-11-24,03473,Brimingham
10070333,1996-11-20,06371,Aberdeen
09082883,1996-11-15,02503,Carlisle
10086059,1996-11-04,05533,Southamton
09062582,1996-11-11,05160,Plymouth
00069766,1996-11-07,01455,Cardiff
05081472,1996-11-19,00180,Liverpool
00067360,1996-11-16,04951,Felixstowe
05022301,1996-11-22,01962,Liverpool
09014102,1996-11-28,00629,Edinburgh
10012340,1996-11-06,00308,Swansea
01082018,1996-11-12,02605,Dover
04021643,1996-11-09,04816,Cambridge
06047964,1996-11-04,02700,Grimsby
04099271,1996-11-28,03233,Grimsby
06008274,1996-11-08,05796,Brimingham
10080543,1996-11-17,00191,Brimingham
01050732,1996-11-21,03317,Grimsby
08012677,1996-11-23,01104,Swansea
03083222,1996-11-14,05090,Sheffield
10017232,1996-11-21,02422,Felixstowe
01061090,1996-11-17,01970,Glasgow
03039350,1996-11-10,08955,Plymouth
07041823,1996-11-05,03594,Dover
08043259,1996-11-25,00524,Felixstowe
07035658,1996-11-01,09214,Newcastle
00024725,1996-11-20,02779,Sheffield
04084891,1996-11-26,02352,Grimsby
09025742,1996-11-16,09939,Grimsby
04002675,1996-11-17,06608,Aberdeen
03059128,1996-11-15,07716,Cambridge
09030445,1996-11-28,01304,Sheffield
04018537,1996-11-27,07345,Swansea
04026274,1996-11-23,09622,Newcastle
06095569,1996-11-10,07729,Swansea
07056521,1996-11-17,04801,Edinburgh
05036129,1996-11-01,05858,Manchester
10082131,1996-11-13,09232,Grimsby
08033829,1996-11-26,04244,Newcastle
06018727,1996-11-20,05490,Edinburgh
10035796,1996-11-12,04720,Felixstowe
01034650,1996-11-18,03886,Southamton
06015937,1996-11-05,01269,Cambridge
09023751,1996-11-16,07834,Brimingham
06014807,1996-11-09,00507,Glasgow
06032536,1996-11-04,08573,London
03072435,1996-11-27,00633,Southamton
08013973,1996-11-16,02996,Liverpool
08053400,1996-11-17,05976,Cambridge
10063458,1996-11-18,01569,Glasgow
06093844,1996-11-22,07467,Plymouth
09070408,1996-11-29,05089,Edinburgh
08036663,1996-11-05,07431,Felixstowe
08021744,1996-11-30,04118,Brimingham
04048136,1996-11-09,03294,Southamton
01093237,1996-11-28,07184,Southamton
04073089,1996-11-22,09410,Southamton
00016125,1996-11-06,01076,Southamton
04072558,1996-11-18,07462,Cambridge
10074988,1996-11-16,01952,Newcastle
04021688,1996-11-24,01952,Newcastle
10039336,1996-11-02,06829,Southamton
02079926,1996-11-23,08145,Swansea
01055073,1996-11-04,07817,Sheffield
03046891,1996-11-03,03317,London
02082742,1996-11-02,02996,Southamton
08014372,1996-11-01,04797,Swansea
10096901,1996-11-09,07420,Grimsby
01012199,1996-11-14,06380,Edinburgh
00099984,1996-11-11,01483,Newcastle
02022647,1996-11-19,02460,Liverpool
00041775,1996-11-16,02284,Cardiff
02089008,1996-11-25,07531,Brimingham
01025258,1996-11-02,00428,Manchester
07071936,1996-11-26,02707,Felixstowe
10035646,1996-11-20,07688,Carlisle
00028824,1996-11-22,02718,Carlisle
05073329,1996-11-14,05593,Grimsby
07016499,1996-11-15,05581,Liverpool
09052315,1996-11-04,00469,Newcastle
10079182,1996-11-30,00037,Sheffield
02015694,1996-11-14,01218,Plymouth
10039986,1996-11-09,03241,Manchester
02042755,1996-11-28,09599,Aberdeen
02042219,1996-11-01,08648,Edinburgh
08029295,1996-11-26,05932,Plymouth
01014812,1996-11-14,08904,Aberdeen
08097482,1996-11-08,00544,Cardiff
01094947,1996-11-01,00807,Newcastle
05056053,1996-11-03,00911,Liverpool
03036143,1996-11-28,01751,Sheffield
08064120,1996-11-21,03585,Aberdeen
08053120,1996-11-15,08118,Southamton
10079427,1996-11-21,09199,Carlisle
10095786,1996-11-05,08530,Sheffield
00045249,1996-11-12,00361,London
06094100,1996-11-08,06755,Glasgow
07025204,1996-11-01,09619,Glasgow
05097411,1996-11-10,07153,Swansea
10042277,1996-11-01,02792,Swansea
02060192,1996-11-17,07492,Glasgow
10065406,1996-11-04,04370,Aberdeen
10022844,1996-11-19,01472,Liverpool
05085274,1996-11-06,04934,Felixstowe
01091379,1996-11-10,08633,Swansea
02018147,1996-11-04,00664,Carlisle
06079029,1996-11-08,08976,Felixstowe
06004390,1996-11-17,02251,Manchester
02043086,1996-11-02,01982,Glasgow
08050646,1996-11-11,04036,Plymouth
00016398,1996-11-07,05236,Southamton
07081773,1996-11-16,08649,Dover
02026110,1996-11-03,08310,Liverpool
05022139,1996-11-04,08840,Dover
03027936,1996-11-06,00484,Edinburgh
06017225,1996-11-24,02969,Cardiff
10023801,1996-11-10,03531,Aberdeen
09081420,1996-11-10,06578,Newcastle
08016511,1996-11-22,09170,Liverpool
10096443,1996-11-10,01131,Carlisle
03021719,1996-11-02,07731,Newcastle
02039649,1996-11-29,00711,Felixstowe
08044064,1996-11-19,07088,Sheffield
04072749,1996-11-09,09462,Aberdeen
04096769,1996-11-21,09143,Grimsby
07000851,1996-11-20,06973,Cardiff
09037106,1996-11-09,08160,London
10092074,1996-11-28,06861,Plymouth
00049066,1996-11-08,02986,Sheffield
09003940,1996-11-18,01752,Carlisle
05050032,1996-11-28,03549,Plymouth
00089716,1996-11-22,08280,Newcastle
01083432,1996-11-22,04870,Felixstowe
02040116,1996-11-10,08938,Cardiff
04039790,1996-11-10,08169,Grimsby
04036974,1996-11-21,09193,Glasgow
07095286,1996-11-11,06563,Manchester
01005021,1996-11-04,04202,Brimingham
05025419,1996-11-07,01832,Dover
10084732,1996-11-12,05069,Southamton
07066934,1996-11-08,06172,Plymouth
03084107,1996-11-16,08957,Brimingham
04086610,1996-11-16,06724,Aberdeen
09003432,1996-11-22,09957,Manchester
06050506,1996-11-21,04867,Southamton
05095677,1996-11-28,00610,Sheffield
00023050,1996-11-06,07481,Grimsby
08086515,1996-11-05,06229,Aberdeen
03087863,1996-11-07,06577,Cardiff
04074858,1996-11-18,08782,Brimingham
03022730,1996-11-13,07536,Plymouth
08080549,1996-11-06,05566,Cambridge
00098776,1996-11-18,06113,Edinburgh
03015318,1996-11-18,06737,Sheffield
05087345,1996-11-13,06189,Grimsby
05099792,1996-11-11,02938,Glasgow
08003141,1996-11-11,07993,Liverpool
10099573,1996-11-16,08808,Glasgow
10064460,1996-11-21,05338,Manchester
00096034,1996-11-13,08698,Grimsby
03070382,1996-11-21,08850,Dover
06058278,1996-11-28,00075,Cambridge
05019116,1996-11-01,08650,Sheffield
07001892,1996-11-01,00975,Aberdeen
01096332,1996-11-26,06892,Grimsby
06079433,1996-11-25,09745,Liverpool
04001792,1996-11-11,03702,Southamton
03086905,1996-11-07,01408,Newcastle
10014210,1996-11-06,00141,Brimingham
02026308,1996-11-18,01239,Cardiff
02064483,1996-11-23,07525,Newcastle
10059788,1996-11-24,06116,Manchester
08086799,1996-11-16,03485,London
08056860,1996-11-25,07219,Carlisle
08056680,1996-11-02,03745,Cardiff
09011743,1996-11-27,08614,Sheffield
10099381,1996-11-25,06032,Manchester
05031441,1996-11-22,01321,Dover
04023225,1996-11-15,04066,Newcastle
04010545,1996-11-22,06929,Glasgow
06072879,1996-11-26,08175,Dover
10004765,1996-11-02,00429,Brimingham
02094274,1996-11-11,04689,Liverpool
06076300,1996-11-28,01656,Liverpool
07026006,1996-11-12,05582,Aberdeen
02069203,1996-11-26,04450,Dover
08059236,1996-11-01,00189,Aberdeen
10006717,1996-11-14,01243,Newcastle
10076541,1996-11-16,05842,Dover
06062296,1996-11-07,02513,Southamton
05086839,1996-11-02,07299,Aberdeen
06083819,1996-11-20,02028,Swansea
00097973,1996-11-17,01670,Manchester
02065136,1996-11-19,07998,Cambridge
05062211,1996-11-19,02099,Felixstowe
09024522,1996-11-04,02942,Glasgow
05024570,1996-11-19,02182,Cambridge
08039609,1996-11-10,01592,Sheffield
09090410,1996-11-27,08231,Sheffield
07034576,1996-11-22,09427,Cardiff
00002159,1996-11-28,00657,Aberdeen
00047867,1996-11-26,08839,Aberdeen
00084301,1996-11-18,08654,Cardiff
06025209,1996-11-13,01309,Dover
03013236,1996-11-28,07645,Sheffield
06010302,1996-11-18,06177,London
00019924,1996-11-29,08788,Glasgow
02049747,1996-11-06,08787,Newcastle
09023185,1996-11-08,02740,Plymouth
02051877,1996-11-03,07185,Felixstowe
00029467,1996-11-06,01064,Plymouth
09059122,1996-11-28,07974,Brimingham
02043754,1996-11-07,03005,Liverpool
05041359,1996-11-14,06200,Liverpool
04099098,1996-11-18,03438,Cardiff
05070311,1996-11-29,00616,Dover
07035228,1996-11-20,09437,Edinburgh
02053021,1996-11-05,07484,Aberdeen
05012409,1996-11-25,03208,Plymouth
03030110,1996-11-19,02252,Glasgow
03034087,1996-11-06,00197,Manchester
00096987,1996-11-30,04516,Glasgow
09098465,1996-11-26,01882,Dover
02049134,1996-11-05,08118,Southamton
01047663,1996-11-04,09538,Cardiff
00034312,1996-11-01,09792,Liverpool
04072042,1996-11-07,09026,Felixstowe
01068694,1996-11-04,03819,Cambridge
07000515,1996-11-15,06695,Glasgow
04010442,1996-11-25,09289,Brimingham
09087411,1996-11-29,06026,Manchester
06065595,1996-11-26,01097,Southamton
02035214,1996-11-27,06167,Liverpool
06034922,1996-11-13,07226,Grimsby
10080076,1996-11-09,00758,Edinburgh
06039171,1996-11-14,04366,Glasgow
04056438,1996-11-15,00923,Southamton
06036427,1996-11-23,08301,Carlisle
02087806,1996-11-16,06256,Southamton
08006898,1996-11-22,06081,Newcastle
04064846,1996-11-03,09947,Dover
06088976,1996-11-13,02340,Manchester
01091461,1996-11-10,07746,Glasgow
00075309,1996-11-29,05177,Brimingham
01031955,1996-11-23,08467,London
06006080,1996-11-01,04427,Glasgow
04045318,1996-11-11,00318,Cambridge
06068813,1996-11-27,02444,Newcastle
08057818,1996-11-10,01146,Manchester
02007560,1996-11-17,05646,Brimingham
05086143,1996-11-27,02919,Swansea
05042897,1996-11-12,01789,Glasgow
09076690,1996-11-05,01659,Brimingham
05092635,1996-11-04,05718,Southamton
04024142,1996-11-14,03800,London
06037705,1996-11-13,02259,Glasgow
01057716,1996-11-07,07086,Carlisle
08097890,1996-11-26,03885,Brimingham
01013136,1996-11-05,05031,Grimsby
10078899,1996-11-15,05013,London
00006698,1996-11-27,00266,Edinburgh
10035389,1996-11-11,04591,Brimingham
05036635,1996-11-27,03367,Liverpool
05033673,1996-11-13,02430,Edinburgh
00038376,1996-11-09,08846,Glasgow
03056874,1996-11-28,05986,Swansea
06034617,1996-11-20,01357,Swansea
00073286,1996-11-28,06067,Sheffield
04040199,1996-11-28,09453,Felixstowe
09003391,1996-11-10,04520,Glasgow
05057450,1996-11-11,09860,London
08081964,1996-11-12,01259,Brimingham
02070105,1996-11-18,04854,Felixstowe
09092031,1996-11-07,07065,Carlisle
01088641,1996-11-29,00463,Sheffield
04002103,1996-11-30,01321,Cardiff
02033252,1996-11-21,03549,Manchester
05035848,1996-11-05,09295,Newcastle
02052185,1996-11-22,08970,Sheffield
03064443,1996-11-12,09996,Sheffield
08043008,1996-11-09,01021,Liverpool
10021438,1996-11-25,03617,London
10083650,1996-11-08,03375,Edinburgh
07067363,1996-11-19,02851,Manchester
09050909,1996-11-15,06217,Aberdeen
09059284,1996-11-09,01058,Cardiff
06083276,1996-11-01,07555,Cambridge
07082561,1996-11-08,02578,Cardiff
04098029,1996-11-21,07297,Swansea
01096321,1996-11-07,08617,Carlisle
02011493,1996-11-04,06689,Aberdeen
05055731,1996-11-03,02872,Carlisle
00004219,1996-11-20,09109,Newcastle
02098273,1996-11-05,04077,Brimingham
03045545,1996-11-14,02367,Plymouth
01058019,1996-11-16,02099,Carlisle
03096507,1996-11-20,09238,Swansea
08024494,1996-11-27,01453,Glasgow
01063338,1996-11-21,04531,Brimingham
04082295,1996-11-02,04106,Manchester
08081524,1996-11-16,00411,Felixstowe
03099163,1996-11-27,03261,Cardiff
09054428,1996-11-14,08679,Carlisle
05034212,1996-11-29,05517,Glasgow
05028610,1996-11-14,09768,Swansea
09056935,1996-11-26,04254,Swansea
04037094,1996-11-10,00404,London
04024935,1996-11-16,06539,Manchester
05085859,1996-11-18,08034,London
04079564,1996-11-25,08206,Cambridge
03053487,1996-11-06,04514,Cambridge
10063334,1996-11-10,03850,Manchester
01054629,1996-11-15,07634,Plymouth
00089838,1996-11-01,05841,London
01064424,1996-11-13,06390,Glasgow
03095708,1996-11-10,06512,Sheffield
07034492,1996-11-04,09925,Southamton
05053585,1996-11-08,09182,Edinburgh
07093634,1996-11-04,06140,Aberdeen
07046619,1996-11-08,02642,Glasgow
00025669,1996-11-27,09483,Glasgow
03024032,1996-11-08,01272,Southamton
06051834,1996-11-14,00521,Carlisle
09076516,1996-11-18,02369,Glasgow
03033068,1996-11-19,06299,Dover
08003625,1996-11-05,07404,Felixstowe
05062480,1996-11-30,07647,Sheffield
09024023,1996-11-22,08130,Newcastle
04041799,1996-11-08,02361,Sheffield
00021335,1996-11-06,05028,Swansea
04061880,1996-11-08,00650,Aberdeen
08087724,1996-11-26,03617,Southamton
07074114,1996-11-16,04759,Felixstowe
04062176,1996-11-09,06567,Plymouth
10097397,1996-11-23,01799,Aberdeen
04040871,1996-11-16,07476,Cambridge
01035233,1996-11-11,07228,Brimingham
09089506,1996-11-06,00891,Edinburgh
04054061,1996-11-19,08821,Brimingham
06085528,1996-11-27,07641,Sheffield
06095897,1996-11-26,02036,Glasgow
06069154,1996-11-05,00070,Brimingham
03027660,1996-11-10,09939,Brimingham
05060499,1996-11-09,08274,Glasgow
05035858,1996-11-18,08627,Grimsby
07055924,1996-11-11,05071,Cambridge
01092729,1996-11-04,00926,Newcastle
07059692,1996-11-28,06406,Swansea
07031233,1996-11-09,06299,Cardiff
09066597,1996-11-15,06245,London
04080715,1996-11-10,07513,Edinburgh
10064760,1996-11-19,07124,Manchester
10074327,1996-11-28,00586,Dover
04045187,1996-11-28,01888,Cambridge
01064213,1996-11-01,09757,Dover
05017296,1996-11-14,05622,Plymouth
02098184,1996-11-06,01912,Dover
04021080,1996-11-17,06444,Plymouth
02031694,1996-11-14,09208,Southamton
01090269,1996-11-20,04273,Plymouth
05009265,1996-11-07,03095,Swansea
07055576,1996-11-10,01220,Felixstowe
02017376,1996-11-08,03941,Edinburgh
05019288,1996-11-30,01833,Grimsby
08091902,1996-11-01,07073,London
00085459,1996-11-24,06224,Grimsby
05036797,1996-11-24,02845,Grimsby
05090848,1996-11-22,07525,Liverpool
00013665,1996-11-10,03963,Cardiff
01061240,1996-11-09,09404,Southamton
09087731,1996-11-04,04866,Dover
05034080,1996-11-13,08485,Dover
01093629,1996-11-24,08646,Sheffield
00073623,1996-11-08,04259,Liverpool
09006924,1996-11-24,08360,Liverpool
02046194,1996-11-18,06524,Manchester
05078621,1996-11-25,01928,Manchester
06064797,1996-11-01,02749,Cambridge
07068465,1996-11-24,01595,Liverpool
01012874,1996-11-24,09098,Southamton
10000639,1996-11-09,06154,Sheffield
02039951,1996-11-10,00435,Southamton
06015871,1996-11-20,03122,Felixstowe
10029434,1996-11-16,06138,Sheffield
08035890,1996-11-20,09594,Dover
01045483,1996-11-27,05781,Plymouth
07027874,1996-11-05,00608,Edinburgh
09087193,1996-11-02,07693,Liverpool
00082877,1996-11-20,04840,Manchester
01065400,1996-11-13,01360,Edinburgh
09005783,1996-11-13,06485,Manchester
08004850,1996-11-04,04251,Aberdeen
10030423,1996-11-15,02622,Carlisle
10067781,1996-11-20,09359,Manchester
01099644,1996-11-20,08028,Brimingham
09061548,1996-11-19,06181,Liverpool
08023313,1996-11-07,07034,London
10083330,1996-11-22,07849,Carlisle
03028957,1996-11-23,05728,London
08055303,1996-11-23,08338,Brimingham
05010020,1996-11-18,05704,Grimsby
00070374,1996-11-10,01748,Aberdeen
07081503,1996-11-07,00335,Liverpool
05088582,1996-11-10,01672,Grimsby
02012459,1996-11-15,06640,Carlisle
10077015,1996-11-12,01036,Southamton
00024639,1996-11-16,08855,Grimsby
02070712,1996-11-02,09624,Edinburgh
09024852,1996-11-04,08489,Sheffield
03033018,1996-11-15,03087,Edinburgh
05051564,1996-11-30,00847,Cambridge
05083210,1996-11-09,04749,Newcastle
04031355,1996-11-18,05940,Edinburgh
04064893,1996-11-01,09693,Felixstowe
10097369,1996-11-02,08862,Dover
04020397,1996-11-29,06144,Manchester
10048557,1996-11-06,05841,Sheffield
09028156,1996-11-26,07125,Plymouth
10096172,1996-11-08,06526,Cardiff
04039716,1996-11-07,06265,Grimsby
09056284,1996-11-12,01094,Grimsby
07080328,1996-11-04,09288,Southamton
07094614,1996-11-30,06577,Liverpool
01007666,1996-11-11,03895,Brimingham
10002133,1996-11-24,07622,Liverpool
08043069,1996-11-06,07474,Sheffield
04072841,1996-11-16,06478,Southamton
10029685,1996-11-23,07862,Liverpool
08040295,1996-11-15,07242,Manchester
10011597,1996-11-22,03342,Brimingham
00045752,1996-11-06,01214,Felixstowe
03029961,1996-11-10,08372,London
04082024,1996-11-30,05405,Sheffield
02020311,1996-11-10,06329,Dover
05003136,1996-11-12,06641,Sheffield
02028583,1996-11-16,01759,Manchester
04017860,1996-11-21,06143,Plymouth
10021037,1996-11-19,08004,Edinburgh
05072112,1996-11-30,09631,Cambridge
10017718,1996-11-04,01186,Sheffield
00007971,1996-11-19,02336,Brimingham
00043220,1996-11-12,09339,Cambridge
07078492,1996-11-01,03712,Felixstowe
10001895,1996-11-14,07759,Felixstowe
05041456,1996-11-22,08154,Grimsby
